,station_id,padavine_klicina_00,temperatura_avg_00,veter_hitrost_00,veter_sunki_00,padavine_klicina_06,temperatura_avg_06,veter_hitrost_06,veter_sunki_06,padavine_klicina_12,temperatura_avg_12,veter_hitrost_12,veter_sunki_12,padavine_klicina_18,temperatura_avg_18,veter_hitrost_18,veter_sunki_18,month,pretok_m3s,pretok_m3s_q,vodostaj (cm),temp. vode (°C)
20,2619,0.016666666666666666,-1.163888888888889,2.817592130987292,15.61,0.03333333333333333,-0.44444444444444436,3.2584346692733788,21.91,0.0,3.931944444444444,3.4675119202780493,20.32,0.0,0.2527777777777778,2.846253156565657,22.21,1,201.008,0,,
21,2619,0.0,-3.8555555555555556,1.9210643532095144,8.57,0.0,-2.148611111111111,2.2513513359400457,9.2,0.0,1.1555555555555552,2.7257063647224933,8.27,0.0,-0.3,2.562364267676768,11.6,1,235.483,1,,
22,2619,0.0,-1.05,2.3846754643206256,13.89,0.0,-0.20138888888888887,2.0160735581622675,12.2,0.0,3.8083333333333336,2.3044563647224936,10.33,0.0,-1.45,1.7406976010101012,6.7921505376344085,1,228.275,1,,
23,2619,0.0,-2.754166666666667,2.060092130987292,7.3,0.0,-0.5986111111111111,2.7806568914956014,12.66,0.0,5.2875,2.397928586944716,7.4878064516129035,0.0,0.2138888888888889,2.623892045454546,15.15,1,182.067,0,,
24,2619,0.0,-1.3180555555555555,2.606897686542848,11.97,0.0,0.7777777777777778,2.493434669273379,9.96,0.0,6.515277777777778,2.5858452536113825,7.4878064516129035,0.0,0.8583333333333334,2.963614267676768,15.61,1,194.533,0,,
25,2619,0.0,-0.3458333333333334,2.9112032420984035,15.95,0.0,1.4333333333333336,2.478573558162268,11.48,0.0,5.968055555555555,2.5550119202780492,8.12,0.0,1.2750000000000001,2.809308712121212,12.24,1,215.071,0,,
26,2619,0.0,-0.5194444444444443,2.344536575431737,11.49,0.0,0.49861111111111117,2.0460735581622678,10.7,0.0,5.198611111111111,2.019039698055827,7.4878064516129035,0.0,0.3513888888888889,2.04958648989899,6.7921505376344085,1,206.546,0,,
27,2619,0.0,0.08472222222222221,2.0082865754317365,6.649698924731183,0.0,1.2416666666666667,2.7091291137178235,9.74,0.0,5.995833333333334,2.6250119202780495,9.17,0.0,1.7430555555555554,2.528892045454546,14.61,1,160.346,0,,
28,2619,0.0,1.3166666666666667,2.65286990876507,13.22,0.0,3.086111111111111,2.3182957803844904,7.32,0.0,9.108333333333333,2.4270952536113826,7.4878064516129035,0.0,2.6236111111111113,2.26333648989899,7.86,1,158.338,0,,
29,2619,0.0,1.2277777777777779,3.333703242098403,19.65,0.0,2.138888888888889,3.0388513359400453,19.34,0.0,8.5625,2.2627896980558275,9.19,0.0,1.6888888888888889,2.8134753787878792,11.04,1,185.163,0,,
30,2619,0.0,-0.6124999999999999,2.44661990876507,11.3,0.0,0.7194444444444444,1.9271846692733792,7.025032258064516,0.0,3.420833333333334,2.430428586944716,8.0,0.0,0.18055555555555555,2.9713920454545453,13.19,1,179.271,0,,
31,2619,0.0,0.4680555555555557,2.8555914642882727,16.17,1.4516666666666669,2.983333333333333,3.4345013969482054,17.34,2.4766666666666666,5.2749999999999995,3.961123617693523,23.25,5.016666666666667,4.0986111111111105,3.052932135334387,21.27,2,222.338,0,,
32,2619,12.165,1.027777777777778,2.399341464288273,12.68,13.933333333333332,-1.1680555555555558,2.753251396948206,10.9,8.15,-0.9291666666666666,2.8270958399157453,8.72,4.123333333333334,-1.2902777777777776,2.370154357556609,8.19,2,227.396,1,,
33,2619,6.16,-1.4847222222222225,2.5169803531771615,10.32,2.17,-1.6944444444444444,2.8129736191704278,12.28,1.1983333333333335,-0.9402777777777777,2.6793180621379675,9.91,0.665,-2.1222222222222222,2.045571024223275,7.3,2,207.758,0,,
34,2619,0.0,-2.5819444444444444,2.2196192420660505,9.33,0.0,-1.9986111111111111,2.430612508059317,7.720591016548463,0.0,-0.2722222222222222,2.208068062137967,8.177848699763594,0.0,-3.1986111111111115,1.8127932464454979,7.181725768321512,2,172.838,0,,
35,2619,0.0,-3.805555555555556,2.499202575399384,8.57,0.0,-2.9013888888888886,2.9435291747259833,8.94,0.0,-0.7236111111111111,2.6154291732490784,8.177848699763594,0.0,-2.3041666666666667,1.986126579778831,7.42,2,191.158,0,,
36,2619,0.0,-2.891666666666667,1.8233692420660503,7.75,0.0,-2.35,2.4363069525037613,10.64,0.021666666666666667,-0.7194444444444444,2.2210814902580305,10.18,0.5733333333333334,-1.9749999999999999,1.9395576619273303,11.15,2,196.621,0,,
37,2619,6.578333333333333,-2.4319444444444445,2.9944803531771615,10.99,7.078333333333333,-2.3027777777777776,2.7196402858370945,12.55,0.1366666666666667,-0.4680555555555556,2.2780680621379674,8.177848699763594,0.075,-1.2833333333333334,2.851404357556609,14.35,2,221.063,0,,
38,2619,1.5066666666666666,-1.4847222222222223,3.5421192420660508,14.4,0.5916666666666667,-0.5972222222222223,3.444223619170428,14.25,0.02,0.8708333333333332,2.6801513954713005,10.81,0.0,-0.9111111111111111,1.79626546866772,7.181725768321512,2,197.979,0,,
39,2619,0.0,-1.2333333333333332,1.9587859087327173,6.847115839243498,0.0,-0.7388888888888889,2.098668063614872,7.720591016548463,0.0,0.3444444444444444,2.4265402843601898,8.177848699763594,0.0,-0.9277777777777777,1.9226543575566089,7.181725768321512,2,207.929,0,,
40,2619,0.0,-1.2124999999999997,2.078508130954939,7.85,0.0,-0.9249999999999999,2.267418063614872,7.720591016548463,0.0,-0.6027777777777777,2.453345839915745,8.47,0.0,-2.5597222222222222,2.3745988020010533,9.34,2,188.329,0,,
41,2619,0.0,-4.6375,2.2310081309549394,13.05,0.0,-3.3652777777777776,2.296306952503761,9.39,0.0,-1.002777777777778,2.397234728804634,8.32,0.0,-3.505555555555555,2.080432135334387,7.88,2,137.533,0,,
42,2619,0.0,-3.2819444444444446,2.761563686510495,10.05,7.315,-2.6361111111111115,2.235056952503761,10.42,9.58,-1.5944444444444443,2.1107069510268563,10.59,1.6083333333333334,-2.095833333333333,2.742098802001053,12.73,2,181.413,0,,
43,2619,1.4316666666666666,-2.7805555555555554,2.787952575399384,11.13,0.43166666666666664,-2.7680555555555557,3.531584730281539,11.61,0.03833333333333334,-1.4986111111111111,3.1632069510268566,10.24,0.008333333333333333,-3.75,2.4027932464454977,8.73,2,200.238,0,,
44,2619,0.0,-4.7375,3.0278136865104948,10.03,0.0,-4.530555555555555,3.1968625080593167,10.43,0.0,-1.0847222222222224,2.9648736176935224,9.31,0.03166666666666667,-4.405555555555555,2.1889043575566087,9.86,2,183.946,0,,
45,2619,0.0,-7.677777777777777,3.0732303531771614,12.25,0.0,-6.472222222222221,2.3364458413926497,10.43,0.0,-1.4152777777777779,2.6212625065824118,8.177848699763594,0.0,-4.063888888888889,2.3032099131121644,7.86,2,174.975,0,,
46,2619,0.0,-3.202777777777778,2.5454525753993837,6.847115839243498,0.0,-1.7652777777777777,2.645473619170428,7.720591016548463,0.0,2.636111111111111,2.4015402843601894,8.68,0.11,0.30972222222222223,2.796404357556609,10.43,2,184.296,0,,
47,2619,0.10000000000000002,-0.14444444444444446,3.1911470198438283,13.1,0.0,0.11250000000000003,3.164223619170428,13.29,0.0,2.1166666666666663,3.307512506582412,10.43,0.5266666666666667,0.46527777777777773,2.2916821353343866,8.09,2,187.454,0,,
48,2619,6.66,-0.5041666666666667,2.4469803531771617,9.93,1.5183333333333335,-0.7611111111111111,2.894918063614872,10.99,0.0,-0.19305555555555523,2.761123617693523,13.01,0.0,-1.784722222222222,2.1601543575566087,9.71,2,138.288,0,,
49,2619,0.0,-2.9402777777777778,2.0182303531771617,6.847115839243498,0.0,-3.084722222222222,2.4700569525037612,7.720591016548463,0.10833333333333334,-1.988888888888889,2.4511236176935225,8.177848699763594,0.64,-3.4583333333333335,2.071404357556609,7.181725768321512,2,212.554,0,,
50,2619,0.4483333333333333,-3.7624999999999997,2.353924797621606,8.59,0.33666666666666667,-3.0416666666666665,2.9671402858370945,10.29,0.5466666666666667,-1.7347222222222225,2.9554291732490783,11.09,0.06,-2.5708333333333333,3.330432135334387,15.31,2,196.213,0,,
51,2619,0.0,-2.775,3.0358692420660507,12.44,0.034999999999999996,-2.136111111111111,3.2321402858370942,14.98,0.04,-0.8569444444444446,2.942234728804634,13.49,0.38166666666666665,-1.7763888888888888,2.9220988020010537,15.08,2,171.754,0,,
52,2619,0.7566666666666667,-2.3430555555555554,3.391008130954939,19.12,3.4633333333333334,-2.8125,3.2832513969482053,17.53,1.0083333333333333,-2.369444444444444,2.701262506582412,10.3,0.755,-3.466666666666667,2.8520988020010534,12.24,2,199.663,0,,
53,2619,2.105,-3.8486111111111114,2.250313686510495,11.47,2.8699999999999997,-3.1999999999999997,2.3779736191704277,10.8,0.22,-1.6527777777777777,2.6901513954713008,9.1,0.18333333333333335,-2.613888888888889,2.049737690889942,7.181725768321512,2,186.15,0,,
54,2619,0.12666666666666668,-2.977777777777778,1.936563686510495,6.847115839243498,0.07666666666666667,-2.966666666666667,2.007670588867397,10.27,0.0,-3.3152777777777778,2.738484728804634,10.19,0.085,-6.0,2.8180710242232756,10.85,2,145.125,0,,
55,2619,0.01,-9.036111111111111,3.0446192420660503,13.21,0.0,-10.104166666666666,3.0845013969482054,12.44,0.0,-7.672222222222222,3.247373617693523,13.51,0.0,-11.208333333333334,2.64626546866772,11.7,2,124.433,0,,
56,2619,0.0,-13.783333333333331,3.118091464288273,14.66,0.0,-13.333333333333334,3.685334730281539,17.05,0.8316666666666667,-11.365277777777777,3.7519948298147354,17.37,1.29,-11.113888888888889,3.194598802001053,15.02,2,152.908,0,,
57,2619,0.32,-11.558333333333332,3.4533692420660507,14.44,0.07666666666666666,-10.740277777777777,3.141029174725983,10.59,0.34500000000000003,-9.120833333333334,2.6844569510268563,10.26,0.3233333333333333,-12.330555555555556,2.475987690889942,9.59,2,192.938,0,,
58,2619,0.0,-15.862499999999999,2.319063686510495,8.47,0.0,-14.477777777777776,1.8965847302815388,7.720591016548463,0.0,-7.781944444444445,2.5039013954713005,8.177848699763594,0.0,-12.933333333333335,2.1870988020010533,7.87,2,159.229,0,,
59,2619,0.0,-15.179166666666667,2.9479656634074733,12.97,0.0,-12.231944444444444,2.901012137504073,10.63,0.0,-6.133333333333333,3.529842413381123,10.49,0.023333333333333334,-6.993055555555556,3.706560404693487,13.0,3,132.958,0,,
60,2619,0.06166666666666667,-7.370833333333334,3.354910107851918,15.33,0.07166666666666667,-6.834722222222222,3.1547621375040733,13.36,0.01,-3.766666666666667,3.5602590800477896,12.81,3.716666666666667,-5.0055555555555555,3.7130881824712643,14.72,3,168.267,0,,
61,2619,0.3,-5.597222222222222,2.7024353603771707,10.24,0.01,-4.073611111111111,2.644623248615184,10.25,0.0,-0.7638888888888888,3.3562313022700123,13.51,0.0,-2.1916666666666664,3.324199293582376,9.51,3,153.392,0,,
62,2619,0.0,-2.85,2.8728267745185847,12.36,0.0,-2.3555555555555556,2.486289915281851,7.66,0.0,0.6277777777777777,3.8919257467144566,12.96,0.0,-0.8222222222222223,4.502393738026821,14.92,3,140.492,0,,
63,2619,0.0,-1.4444444444444444,3.0897712189630298,13.42,0.105,-1.2305555555555554,2.5204565819485176,9.38,1.7583333333333335,-0.1416666666666666,3.05150908004779,7.95283870967742,3.641666666666667,-1.5583333333333336,3.674199293582376,11.15,3,160.408,0,,
64,2619,8.571666666666667,-2.388888888888889,3.1067156634074737,13.06,1.7333333333333334,-1.6902777777777775,3.04142880417074,10.65,0.01,1.7194444444444443,3.453175746714457,12.79,0.0,-0.3277777777777777,2.6980881824712646,6.941961206896552,3,197.429,0,,
65,2619,0.0,-0.17361111111111108,2.4069934411852514,9.09,0.0,1.5722222222222222,2.176289915281851,7.271483870967741,0.0,5.497222222222223,2.9566479689366787,7.95283870967742,0.015,1.6708333333333334,2.9643381824712645,9.46,3,193.763,0,,
66,2619,0.5483333333333333,1.2430555555555556,2.8792156634074737,15.74,0.0,2.734722222222222,2.896984359726295,15.31,0.0,7.3,3.202203524492234,12.26,0.0,2.1013888888888888,4.190449293582375,14.19,3,167.225,0,,
67,2619,0.0,-0.7986111111111112,2.7839378856296957,13.87,0.0,2.0500000000000003,2.245039915281851,7.85,0.0,8.39861111111111,3.203592413381123,8.47,0.0,2.698611111111111,3.4248937380268196,11.75,3,170.608,0,,
68,2619,0.0,0.3416666666666666,2.8433823300741405,14.55,0.0,3.8541666666666665,2.7458732486151844,12.99,0.0,7.933333333333334,3.460814635603345,11.55,0.0,4.045833333333333,3.409754849137931,12.98,3,137.467,0,,
69,2619,0.0,1.0374999999999999,2.6596323300741402,13.44,0.0,3.834722222222222,2.881289915281851,14.29,0.3283333333333333,6.240277777777778,4.2502590800477895,17.25,1.7466666666666668,4.815277777777777,4.122532626915709,21.98,3,174.575,0,,
70,2619,0.375,5.208333333333333,3.0989378856296956,19.46,0.0,6.5694444444444455,3.181012137504073,15.85,0.03833333333333334,8.963888888888889,3.9453979689366787,16.87,0.0,4.213888888888889,3.2507270713601533,12.06,3,329.313,1,,
71,2619,0.0,1.7125000000000001,2.083521218963029,7.53,0.0,4.975,2.2642065819485175,7.271483870967741,0.6133333333333333,9.208333333333334,3.222481302270012,7.95283870967742,2.3316666666666666,4.533333333333333,2.976838182471264,10.16,3,285.217,1,,
72,2619,0.0,3.1180555555555554,2.211993441185251,8.1,0.0,4.290277777777778,2.4875399152818507,7.98,0.515,7.788888888888889,2.84025908004779,8.3,0.043333333333333335,3.7138888888888886,2.630032626915709,6.941961206896552,3,274.154,1,,
73,2619,0.0,1.3625,2.4846323300741404,11.23,0.0,3.5999999999999996,2.8611510263929616,12.38,0.0,8.265277777777778,4.115814635603345,19.63,0.0,5.197222222222223,3.942671515804598,17.25,3,257.346,1,,
74,2619,2.185,4.019444444444445,3.043243441185251,16.02,3.5566666666666666,4.1194444444444445,2.9049010263929618,11.99,0.06666666666666667,6.268055555555556,3.796370191158901,11.32,0.0,2.994444444444445,2.733365960249042,8.58,3,304.788,1,,
75,2619,0.0,1.9819444444444443,2.406576774518585,7.81,3.6316666666666664,2.601388888888889,2.101151026392962,7.271483870967741,6.199999999999999,2.8569444444444443,3.038592413381123,13.74,3.5416666666666665,1.011111111111111,3.1923937380268206,11.6,3,245.613,1,,
76,2619,0.5283333333333333,-0.0930555555555556,2.520187885629696,8.84,0.13999999999999999,-0.6124999999999999,2.8430954708374063,8.41,0.008333333333333333,-1.098611111111111,3.5816479689366787,8.6,0.7583333333333333,-3.076388888888889,3.627254849137931,9.5,3,188.95,0,,
77,2619,0.22,-4.168055555555555,2.751298996740807,9.12,0.12833333333333333,-3.9472222222222224,2.5618454708374063,8.54,0.018333333333333333,-2.658333333333333,3.0022035244922343,7.95283870967742,0.0,-3.698611111111111,2.9980881824712644,6.941961206896552,3,295.029,1,,
78,2619,0.0,-4.502777777777777,2.2894934411852517,8.8,0.0,-3.4472222222222224,2.5318454708374065,9.17,0.0,-1.6041666666666667,3.0345646356033456,8.6,0.0,-2.9180555555555556,3.2836437380268197,12.59,3,276.821,1,,
79,2619,0.016666666666666666,-4.043055555555555,3.2094934411852516,14.28,0.0,-2.4625,3.0697621375040733,11.58,0.0,0.3263888888888889,3.248314635603345,9.19,0.0,-2.8541666666666665,2.7610048491379313,9.56,3,254.788,1,,
80,2619,0.0,-6.072222222222223,2.2346323300741404,9.77,0.0,-3.286111111111111,2.684901026392962,12.07,0.0,1.195833333333333,3.744842413381123,12.85,0.0,-2.654166666666667,3.6791992935823754,14.65,3,216.058,0,,
81,2619,0.0,-4.643055555555556,2.615048996740807,12.79,0.018333333333333333,-2.0319444444444446,2.4354565819485177,10.48,0.0,2.9652777777777772,3.226370191158901,10.03,0.0,0.5861111111111111,3.0135048491379313,10.47,3,250.171,1,,
82,2619,0.0,-0.9736111111111111,1.7681045522963625,6.84,0.0,0.22222222222222218,1.8018454708374065,7.271483870967741,0.0,4.376388888888889,3.0058146356033455,7.95283870967742,0.0,-0.2874999999999999,2.6291992935823756,6.941961206896552,3,206.408,0,,
83,2619,0.0,-2.7527777777777778,1.7269934411852514,6.204008620689655,0.0,-1.1652777777777776,1.9640676930596286,7.271483870967741,0.016666666666666666,2.6944444444444446,2.959981302270012,7.95283870967742,0.0,-0.2791666666666667,2.8391992935823755,7.77,3,163.523,0,,
84,2619,0.0,-2.4166666666666665,2.146160107851918,10.2,0.0,0.5041666666666665,2.155873248615184,9.85,0.0,6.768055555555556,2.7385924133811232,7.95283870967742,0.06,3.3541666666666665,2.5736437380268202,7.34,3,222.475,0,,
85,2619,0.0,1.1194444444444445,1.8476878856296957,9.73,0.018333333333333333,2.9611111111111117,2.105039915281851,7.271483870967741,0.6166666666666667,5.938888888888889,2.946647968936679,11.6,0.35833333333333334,1.7069444444444446,2.5403104046934866,6.941961206896552,3,218.758,0,,
86,2619,0.0,-0.42500000000000004,2.295326774518585,8.32,0.0,3.4569444444444444,2.739901026392962,9.21,0.0,10.847222222222223,3.2642868578255677,7.95283870967742,0.0,7.1375,3.837949293582376,12.52,3,204.025,0,,
87,2619,0.0,5.436111111111111,2.8556045522963625,14.13,0.0,6.454166666666667,2.468701531443467,9.74,1.7483333333333333,8.140277777777778,3.491925746714456,8.34,7.8066666666666675,6.468055555555556,3.11989373802682,11.26,3,197.733,0,,
88,2619,10.19,4.468055555555556,2.36963233007414,8.86,5.491666666666667,3.891666666666667,3.5022621375040734,20.57,0.44333333333333336,6.9430555555555555,3.9853979689366787,19.73,0.03166666666666667,7.601388888888889,4.009199293582376,20.1,3,293.479,1,,
89,2619,0.09333333333333334,7.616666666666666,3.131437885629696,19.55,4.501666666666667,7.823611111111112,3.7671232486151838,20.07,3.69,7.313888888888889,3.2688701911589013,12.09,0.1416666666666667,4.811111111111111,3.6335048491379314,15.8,3,344.75,1,,
90,2619,0.255,3.665277777777778,2.8132524968789014,20.2,0.05833333333333333,5.277777777777778,3.753884840558047,22.38,0.0,10.179166666666667,3.5813328350772298,15.18,0.0,4.215277777777778,2.78380690796498,14.39,4,361.558,1,,
91,2619,0.0,0.19444444444444442,2.892835830212235,16.03,0.0,4.673611111111112,2.63221817389138,11.61,0.0,12.579166666666666,3.3432772795216743,10.3,0.0,7.7,3.1495013524094246,13.14,4,307.125,1,,
92,2619,0.0,5.201388888888889,2.826863607990013,14.17,0.0,9.440277777777778,3.17846817389138,12.75,0.0,14.248611111111112,3.758416168410563,15.24,0.0,9.5875,3.952140241298313,15.13,4,274.238,1,,
93,2619,0.0,7.194444444444444,3.4733913857677905,17.76,0.0,9.41388888888889,3.8488848405580467,19.46,0.0,11.305555555555555,4.747166168410563,16.31,0.0,9.570833333333335,3.553529130187202,12.49,4,300.146,1,,
94,2619,0.0,8.456944444444446,2.9964469413233457,11.9,0.0,9.155555555555557,2.3405515072247134,8.29,2.19,11.754166666666668,3.1792495017438966,15.38,0.0,6.515277777777778,2.3665846857427577,12.03,4,335.233,1,,
95,2619,0.0,3.3763888888888887,2.1283913857677903,11.7,0.0,7.291666666666667,2.5408292850024914,9.69,0.0,13.2125,3.0100828350772297,8.598507795100224,0.0,6.581944444444445,2.3213346857427575,7.4840534521158135,4,307.538,1,,
96,2619,0.0,2.095833333333333,2.2516051810237205,7.47,0.0,6.3125,2.4911983059292475,7.817371937639198,0.0,12.594444444444443,3.499508594917788,9.32,0.0,7.391666666666667,3.9074369883977504,13.62,4,259.033,1,,
97,2619,0.0,4.501388888888889,3.4217440699126094,13.95,0.0,9.030555555555557,3.1296705281514696,15.3,0.0,16.883333333333333,3.576591928251121,15.58,0.0,10.883333333333333,3.862020321731084,17.14,4,286.033,1,,
98,2619,0.0,6.279166666666666,3.0366051810237202,14.1,0.0,11.319444444444445,2.84221817389138,13.14,0.0,17.493055555555554,3.6284161684105634,14.04,0.06,10.718055555555557,3.7717235746316464,15.79,4,290.333,1,,
99,2619,0.20000000000000004,7.623611111111111,2.943808052434457,11.05,0.22666666666666666,9.455555555555556,3.221662618335825,10.88,0.12,11.709722222222224,3.7829995017438964,13.51,0.0,9.593055555555557,3.679779130187202,12.27,4,301.65,1,,
100,2619,0.0,7.936111111111111,2.9072802746566793,11.5,0.0,11.131944444444443,3.017634840558047,13.88,0.0,16.311111111111114,3.0661939461883407,10.15,0.0,11.906944444444443,3.307834685742758,13.99,4,310.129,1,,
101,2619,0.02,9.568055555555555,2.9065858302122347,13.19,1.9216666666666669,10.680555555555555,3.5018015072247137,15.3,7.833333333333333,10.526388888888889,3.5889717239661185,14.25,6.215,9.556944444444445,3.1881124635205356,15.37,4,366.429,1,,
102,2619,1.9866666666666666,8.219444444444443,3.081308052434457,13.5,0.0,10.481944444444444,3.298607062780269,16.88,0.0,14.298611111111112,3.8785550572994523,21.88,0.0,8.544444444444446,2.940195796853869,9.82,4,508.392,1,,
103,2619,0.0,4.093055555555556,2.556308052434457,10.84,0.0,9.96111111111111,2.5093015072247136,8.0,0.0,17.04722222222222,2.9688328350772295,8.598507795100224,0.0,11.233333333333333,2.980295003203075,10.04,4,423.1,1,,
104,2619,0.0,9.311111111111112,2.7536885143570538,10.4,0.0,12.991666666666667,3.0789760837070257,10.41,0.0,16.418055555555558,3.2002030393622323,11.24,0.665,12.720833333333333,2.771881432842195,7.4840534521158135,4,387.117,1,,
105,2619,1.01,11.459722222222224,3.114660736579276,14.02,0.06666666666666667,13.508333333333333,3.0891626183358247,16.44,0.06333333333333334,16.8875,2.729249501743896,8.598507795100224,20.868333333333332,12.112499999999999,2.50005690796498,9.4,4,484.683,1,,
106,2619,10.388333333333334,10.051388888888889,2.7920024968789012,11.84,0.0,12.109722222222222,3.107357062780269,12.25,0.011666666666666667,15.058333333333335,2.8703606128550074,9.45,0.0,11.39861111111111,2.286029130187202,9.39,4,565.408,2,,
107,2619,0.0,7.831944444444445,2.2229747191011238,11.1,0.0,12.359722222222222,2.552357062780269,10.19,0.0,18.102777777777778,3.285777279521674,10.0,0.0,11.512499999999998,2.1667235746316464,9.95,4,545.592,2,,
108,2619,0.0,7.433333333333334,1.913669163545568,11.21,0.0,13.526388888888889,2.524995951669158,9.48,0.0,20.404166666666665,3.0184161684105635,9.0,0.0,12.901388888888889,2.0728346857427575,7.55,4,491.992,1,,
109,2619,0.0,8.572222222222223,2.209224719101124,10.7,0.0,14.709722222222224,2.657912618335825,11.12,0.0,21.659722222222225,3.025499501743896,9.9,0.0,14.16527777777778,2.127279130187202,9.4,4,482.083,1,,
